1,e,0.12839903926931132,0.39508795738220215
1,s,0.16540445753333582,0.39508795738220215
1,d,0.58532779039298177,0.39508795738220215
1,x,0.12086871280437095,0.39508795738220215
2,j,0.18067162283031252,0.11178398132324219
2,n,0.59048340290636259,0.11178398132324219
2,m,0.22884497426332484,0.11178398132324219
3,j,0.17163952887404466,0.20150494575500488
3,n,0.22158531792157349,0.20150494575500488
3,m,0.60677515320438191,0.20150494575500488
4,o,0.35580958078782599,0.3667149543762207
4,p,0.46104844873166734,0.3667149543762207
4,l,0.18314197048050668,0.3667149543762207
5,e,0.061982274467052186,0.078341007232666016
5,r,0.76324575093394731,0.078341007232666016
5,t,0.059178075255563102,0.078341007232666016
5,d,0.058406263338591446,0.078341007232666016
5,f,0.057187636004845957,0.078341007232666016
6,w,0.1322435416238095,0.36445808410644531
6,e,0.55511232766699314,0.36445808410644531
6,r,0.095004456609929247,0.36445808410644531
6,s,0.11734972035804735,0.36445808410644531
6,d,0.10028995374122057,0.36445808410644531
7,g,0.21013745354062122,0.068948984146118164
7,v,0.40105680070643679,0.068948984146118164
7,b,0.38880574575294191,0.068948984146118164
8,h,0.031834043643334066,0.063601016998291016
8,j,0.031443539650610808,0.063601016998291016
8,b,0.037059857334356079,0.063601016998291016
8,n,0.86379760233397418,0.063601016998291016
8,m,0.035864957037724694,0.063601016998291016
9,h,0.15484559374890164,0.19611120223999023
9,b,0.20336958767376845,0.19611120223999023
9,n,0.64178481857732983,0.19611120223999023
10,o,0.34858387809413854,0.30025577545166016
10,p,0.46420659779599455,0.30025577545166016
10,l,0.18720952410986705,0.30025577545166016
11,a,0.10156645290184264,0.064483880996704102
11,s,0.51296416615746698,0.064483880996704102
11,d,0.14081336819579049,0.064483880996704102
11,z,0.11184234499875621,0.064483880996704102
11,x,0.13281366774614359,0.064483880996704102
12,a,0.3017682113843006,0.19965410232543945
12,s,0.46111526265053709,0.19965410232543945
12,z,0.23711652596516233,0.19965410232543945
13,r,0.48368717869817035,0.52154207229614258
13,t,0.30579438279633392,0.52154207229614258
13,f,0.21051843850549579,0.52154207229614258
14,r,0.1762733167286481,0.57053518295288086
14,d,0.35683621292799272,0.57053518295288086
14,f,0.30908244929726708,0.57053518295288086
14,c,0.15780802104609218,0.57053518295288086
